,RefSeq_oriC,Z_occurance,G_A_occurance,G_N_occurance,D_occurance,Correct
373,NC_008009_0,0.0256410256410256,1.0,1.0,0.1333333333333333,False
374,NC_008009_1,0.0256410256410256,0.8162420862931997,0.8164992241090029,0.0,False
375,NC_008009_2,0.0512820512820512,0.7201245041539764,0.7191168129021048,0.0,False
376,NC_008009_3,0.2307692307692307,0.4753460794155349,0.4746809137628243,0.0666666666666666,False
377,NC_008009_4,0.2307692307692307,0.343170224760787,0.3440893458497923,0.2,False
378,NC_008009_5,0.1794871794871795,0.2000689131089279,0.1997889508352539,0.2,False
379,NC_008009_6,0.1282051282051282,0.1343690484617792,0.13558035113539,0.2,False
380,NC_008009_7,0.1282051282051282,0.0,0.0,0.2,False
381,NC_018708_0,0.3333333333333333,1.0,1.0,0.6428571428571429,False
382,NC_018708_1,0.0666666666666666,0.6516745480058724,0.6516745480058724,0.0714285714285714,False
383,NC_018708_2,0.6,0.0,0.0,0.2857142857142857,True
384,NC_019684_0,0.1777777777777777,1.0,1.0,0.125,False
385,NC_019684_1,0.2,0.8796855821398406,0.880825465620781,0.1458333333333333,False
386,NC_019684_2,0.0888888888888888,0.6531830076548705,0.654322891135811,0.1354166666666666,False
387,NC_019684_3,0.1333333333333333,0.6073679147611012,0.6073679147611012,0.1145833333333333,False
388,NC_019684_4,0.0222222222222222,0.439861399242417,0.4410012827233574,0.1145833333333333,False
389,NC_019684_5,0.0222222222222222,0.4120044333527922,0.4120044333527922,0.1145833333333333,False
390,NC_019684_6,0.0444444444444444,0.1876238994152071,0.1887637828961476,0.09375,False
391,NC_019684_7,0.3111111111111111,0.0,0.0,0.15625,False
392,NZ_CP009498_0,0.6428571428571429,1.0,1.0,0.0,False
393,NZ_CP009498_1,0.3571428571428571,0.0,0.0,1.0,True
394,NC_009078_0,1.0,0.0,0.0,1.0,True
395,NC_017449_0,1.0,1.0,1.0,1.0,True
396,NC_013552_0,0.375,0.429826348759762,1.0,0.0,False
397,NC_013552_1,0.0625,1.0,0.0,0.5,False
398,NC_013552_2,0.5625,0.0,0.4004231170576211,0.5,True
399,NC_009380_0,0.2307692307692307,1.0,1.0,0.0714285714285714,False
400,NC_009380_1,0.6923076923076923,0.0,0.0,0.9285714285714286,True
401,NC_009380_2,0.0769230769230769,0.2143556693459637,0.2128870479594634,0.0,False
402,NZ_CP022039_0,0.0588235294117647,1.0,1.0,0.3333333333333333,False
403,NZ_CP022039_1,0.0588235294117647,0.7341119743679789,0.7332623983773628,0.0,False
404,NZ_CP022039_2,0.2352941176470588,0.560740708589647,0.5625324095955362,0.0,False
405,NZ_CP022039_3,0.5294117647058824,0.0,0.0,0.0,True
406,NZ_CP022039_4,0.1176470588235294,0.3580015230849968,0.3559501840271263,0.6666666666666666,False
407,NZ_AP014524_0,1.0,1.0,1.0,1.0,True
408,NC_022108_0,0.8181818181818182,1.0,1.0,0.4285714285714285,True
409,NC_022108_1,0.1818181818181818,0.0,0.0,0.5714285714285714,False
410,NC_006526_0,0.5454545454545454,1.0,1.0,0.7857142857142857,True
411,NC_006526_1,0.0454545454545454,0.4715118702620668,0.1295912812988119,0.0714285714285714,False
412,NC_006526_2,0.4090909090909091,0.0,0.0,0.1428571428571428,False
413,NC_015682_0,0.0689655172413793,1.0,1.0,0.3846153846153846,False
414,NC_015682_1,0.0344827586206896,0.7695096446289189,0.952016331961911,0.2307692307692307,False
415,NC_015682_2,0.0344827586206896,0.4567224607320334,0.6337236247629392,0.0769230769230769,False
416,NC_015682_3,0.5517241379310345,0.5504067550821683,0.3021654634734421,0.1538461538461538,False
417,NC_015682_4,0.1034482758620689,0.2534678612492264,0.0,0.1538461538461538,False
418,NC_015682_5,0.2068965517241379,0.0,0.1689621640986855,0.0,False
419,NC_015656_0,0.6,1.0,1.0,0.6,False
420,NC_015656_1,0.2666666666666666,0.0,0.0,0.4,True
421,NC_015656_2,0.0666666666666666,0.2403119874104112,0.2407655895652529,0.0,False
422,NC_015656_3,0.0666666666666666,0.2032219758462791,0.2017180132991699,0.0,False
423,NZ_CP021905_0,0.125,1.0,1.0,0.325,False
424,NZ_CP021905_1,0.875,0.0,0.0,0.675,True
425,NC_015744_0,0.9,1.0,1.0,0.75,True
426,NC_015744_1,0.1,0.0,0.0,0.25,False
427,NC_004088_0,0.1428571428571428,1.0,1.0,0.36,False
428,NC_004088_1,0.4285714285714285,0.057637124524845,0.052747579694883,0.32,False
429,NC_004088_2,0.4285714285714285,0.0,0.0,0.32,False
430,NC_010468_0,0.1,1.0,1.0,0.3333333333333333,False
431,NC_010468_1,0.9,0.0,0.0,0.6666666666666666,True
432,NC_011761_0,0.3333333333333333,1.0,1.0,0.1538461538461538,False
433,NC_011761_1,0.1428571428571428,0.7728723771083856,0.7701319748681522,0.1538461538461538,False
434,NC_011761_2,0.0476190476190476,0.6914851528273329,0.6914851528273329,0.1538461538461538,False
435,NC_011761_3,0.0476190476190476,0.0,0.0,0.5384615384615384,True
436,NC_011761_4,0.4285714285714285,0.4557978563158105,0.453057454075577,0.0,False
437,NC_014814_0,0.0769230769230769,1.0,1.0,0.2,False
438,NC_014814_1,0.2307692307692307,0.6841418243563834,0.6822974714930188,0.4,False
439,NC_014814_2,0.6923076923076923,0.0,0.0,0.4,True
440,NZ_CP007605_0,0.5161290322580645,1.0,0.0,0.1111111111111111,False
441,NZ_CP007605_1,0.0967741935483871,0.1555787409624973,1.0,0.2222222222222222,False
442,NZ_CP007605_2,0.2903225806451613,0.5806895852666643,0.2794959197147215,0.3055555555555556,False
443,NZ_CP007605_3,0.064516129032258,0.0,0.9671735202627608,0.1666666666666666,False
444,NZ_CP007605_4,0.032258064516129,0.2923248729899912,0.6209898236050143,0.1944444444444444,False
445,NC_014029_0,0.2692307692307692,1.0,1.0,0.1666666666666666,False
446,NC_014029_1,0.0384615384615384,0.6980476195956411,0.6969930273360602,0.1666666666666666,False
447,NC_014029_2,0.3461538461538461,0.3144245253819144,0.3154602750479752,0.3333333333333333,False
448,NC_014029_3,0.3461538461538461,0.0,0.0,0.3333333333333333,True
449,NC_022907_0,0.4,1.0,1.0,0.5,False
450,NC_022907_1,0.6,0.0,0.0,0.5,True
451,NC_008819_0,1.0,1.0,1.0,1.0,True
452,NZ_LN831034_0,0.1818181818181818,1.0,1.0,0.1,False
453,NZ_LN831034_1,0.8181818181818182,0.0,0.0,0.9,True
454,NC_015259_0,0.1428571428571428,1.0,1.0,0.5,False
455,NC_015259_1,0.1428571428571428,0.9311403269672244,0.932636453392936,0.5,False
456,NC_015259_2,0.1428571428571428,0.5913944463625552,0.5928905727882668,0.0,False
457,NC_015259_3,0.0952380952380952,0.2539704893605422,0.2554666157862538,0.0,False
458,NC_015259_4,0.4761904761904761,0.0,0.0,0.0,True
459,NC_002163_0,0.0666666666666666,1.0,1.0,0.2352941176470588,False
460,NC_002163_1,0.3333333333333333,0.2972825131381014,0.2941707438319249,0.2941176470588235,False
461,NC_002163_2,0.6,0.0,0.0,0.4705882352941176,True
462,NZ_CP007511_0,0.4090909090909091,1.0,1.0,0.1,False
463,NZ_CP007511_1,0.1363636363636363,0.6021200059018245,0.6029503552909545,0.3,False
464,NZ_CP007511_2,0.4545454545454545,0.0,0.0,0.6,True
465,NC_018524_0,0.2307692307692307,1.0,1.0,0.0,False
466,NC_018524_1,0.2307692307692307,0.8004113393533688,0.8004113393533688,0.0,False
467,NC_018524_2,0.2307692307692307,0.7941006475259523,0.7919708539425747,0.0,False
468,NC_018524_3,0.0769230769230769,0.5895094484625503,0.5873796548791725,0.0,False
469,NC_018524_4,0.1794871794871795,0.0,0.0,0.0,True
470,NC_018524_5,0.0256410256410256,0.461870823146047,0.461870823146047,0.0,False
471,NC_018524_6,0.0256410256410256,0.1836423704299011,0.1815125768465234,1.0,False
472,NC_019905_0,0.1,1.0,1.0,0.0256410256410256,False
473,NC_019905_1,0.9,0.0,0.0,0.9743589743589745,True
474,NZ_LT906460_0,1.0,1.0,1.0,1.0,True
475,NC_018604_0,0.35,0.6355535682144521,0.6808846532195452,0.1724137931034483,True
476,NC_018604_1,0.25,0.3870727945289288,1.0,0.1724137931034483,False
477,NC_018604_2,0.15,0.8566475080168497,0.3969412791523317,0.1379310344827586,False
478,NC_018604_3,0.1,1.0,0.0281844312891759,0.1379310344827586,False
479,NC_018604_4,0.1,0.0,0.9909983964209192,0.0689655172413793,False
480,NC_018604_5,0.05,0.771645897786276,0.0,0.3103448275862069,False
481,NC_019902_0,0.25,1.0,1.0,0.3333333333333333,False
482,NC_019902_1,0.75,0.0,0.0,0.6666666666666666,True
483,NC_009784_0,0.9,0.0,0.0,0.3333333333333333,True
484,NC_009784_1,0.1,0.0,0.0,0.6666666666666666,False
485,NC_021215_0,0.1111111111111111,0.4335285816798453,1.0,0.2580645161290322,False
486,NC_021215_1,0.3333333333333333,0.748642932433314,0.2053174408413672,0.3548387096774194,False
487,NC_021215_2,0.5,0.0,0.8168357581069238,0.2258064516129032,False
488,NC_021215_3,0.0555555555555555,1.0,0.0,0.1612903225806451,False
489,NC_007722_0,0.3571428571428571,1.0,0.6647449360148766,0.0,False
490,NC_007722_1,0.3214285714285714,0.6647655458970819,0.2889032300199019,0.0,True
491,NC_007722_2,0.1785714285714285,0.3499876213813618,1.0,0.0,False
492,NC_007722_3,0.0357142857142857,0.4446568439964466,0.0421325624641233,0.3333333333333333,False
493,NC_007722_4,0.0357142857142857,0.0,0.2343611971388011,0.3333333333333333,False
494,NC_007722_5,0.0714285714285714,0.2090399940521312,0.0,0.3333333333333333,False
495,NC_017549_0,1.0,1.0,1.0,1.0,True
496,NZ_CP025027_0,1.0,1.0,1.0,1.0,True
497,NC_017517_0,0.5294117647058824,1.0,1.0,0.8947368421052632,True
498,NC_017517_1,0.4117647058823529,0.4542069857814331,0.4683667422155269,0.0526315789473684,False
499,NC_017517_2,0.0588235294117647,0.0,0.0,0.0526315789473684,False
500,NZ_CP022475_0,1.0,1.0,1.0,1.0,True
501,NC_017740_0,0.09375,0.7016064535038714,0.588778919628373,0.203125,False
502,NC_017740_1,0.03125,0.2322928526295789,1.0,0.140625,False
503,NC_017740_2,0.03125,0.4843927894436843,0.7791054676762215,0.0625,False
504,NC_017740_3,0.03125,1.0,0.1896709482837611,0.0625,False
505,NC_017740_4,0.21875,0.0,0.8691317045722922,0.125,False
506,NC_017740_5,0.28125,0.767521566421042,0.0,0.09375,True
507,NC_017740_6,0.1875,0.231077739270549,0.4700418009377141,0.078125,False
508,NC_017740_7,0.0625,0.5616401231904017,0.1803970508335022,0.078125,False
509,NC_017740_8,0.0625,0.0240916475316997,0.6514067648087468,0.15625,False
510,NZ_CP025122_0,1.0,1.0,1.0,1.0,True
511,NC_006347_0,0.9,1.0,1.0,0.64,False
512,NC_006347_1,0.1,0.0,0.0,0.36,False
513,NC_019682_0,0.0222222222222222,1.0,1.0,0.0957446808510638,False
514,NC_019682_1,0.0222222222222222,0.8762407847944347,0.8772736254935881,0.1276595744680851,False
515,NC_019682_2,0.0666666666666666,0.611956134063278,0.6126774577134952,0.1276595744680851,False
516,NC_019682_3,0.0666666666666666,0.5555485146594918,0.5550246317373262,0.1276595744680851,False
517,NC_019682_4,0.2,0.3534968437163465,0.3539135167741958,0.1170212765957446,False
518,NC_019682_5,0.2888888888888888,0.2468788631145923,0.2459911457484685,0.1170212765957446,False
519,NC_019682_6,0.1555555555555555,0.0570963575482445,0.0559849401453983,0.1382978723404255,False
520,NC_019682_7,0.1777777777777777,0.0,0.0,0.1489361702127659,False
521,NZ_HG813247_0,1.0,1.0,1.0,1.0,True
522,NC_016640_0,0.1363636363636363,1.0,1.0,0.1044776119402985,False
523,NC_016640_1,0.0454545454545454,0.9734666157135454,0.96683069501357,0.0746268656716417,False
524,NC_016640_2,0.2045454545454545,0.7458782958461314,0.7392423751461561,0.0746268656716417,False
525,NC_016640_3,0.2045454545454545,0.5925113623866658,0.5925113623866658,0.0746268656716417,False
526,NC_016640_4,0.1590909090909091,0.4427617817752357,0.4361258610752604,0.1492537313432835,False
527,NC_016640_5,0.0681818181818181,0.2178576958768062,0.2178576958768062,0.0895522388059701,False
528,NC_016640_6,0.0681818181818181,0.1191137099328058,0.1124777892328306,0.2537313432835821,False
529,NC_016640_7,0.1136363636363636,0.0,0.0,0.1791044776119403,True
530,NC_002978_0,0.1944444444444444,1.0,0.63927953266984,0.2121212121212121,False
531,NC_002978_1,0.1388888888888889,0.3778015268345189,1.0,0.2121212121212121,False
532,NC_002978_2,0.1388888888888889,0.6946905536211566,0.2800149646617625,0.0606060606060606,False
533,NC_002978_3,0.25,0.0930752347134599,0.6649560976489254,0.1212121212121212,False
534,NC_002978_4,0.25,0.2162275006416076,0.0,0.1212121212121212,False
535,NC_002978_5,0.0277777777777777,0.0,0.2544398168181163,0.2727272727272727,False
536,NZ_AP017936_0,1.0,1.0,1.0,1.0,True
537,NC_015064_0,0.025,1.0,1.0,0.4285714285714285,False
538,NC_015064_1,0.225,0.5985107584554199,0.5950302838343786,0.1428571428571428,False
539,NC_015064_2,0.225,0.2805535054247954,0.2805535054247954,0.1428571428571428,False
540,NC_015064_3,0.225,0.2214738829941404,0.2179934083730992,0.1428571428571428,False
541,NC_015064_4,0.3,0.0,0.0,0.1428571428571428,True
542,NZ_CP022653_0,1.0,1.0,1.0,1.0,True
543,NC_017259_0,0.0909090909090909,1.0,1.0,0.1428571428571428,False
544,NC_017259_1,0.1818181818181818,0.8998651484503436,0.8904709955529292,0.1428571428571428,False
545,NC_017259_2,0.7272727272727273,0.0,0.0,0.7142857142857143,True
546,NZ_CP023501_0,0.4,1.0,1.0,0.4210526315789473,False
547,NZ_CP023501_1,0.6,0.0,0.0,0.5789473684210527,True
548,NC_009675_0,0.0769230769230769,1.0,1.0,0.0,False
549,NC_009675_1,0.2307692307692307,0.345586179107041,0.3464369776464503,0.0,False
550,NC_009675_2,0.6923076923076923,0.0,0.0,0.0,True
551,NZ_LT960777_0,1.0,1.0,1.0,1.0,True
552,NC_023019_0,0.2307692307692307,1.0,1.0,0.0566037735849056,False
553,NC_023019_1,0.6923076923076923,0.0,0.0,0.7547169811320755,True
554,NC_023019_2,0.0769230769230769,0.5184786567154738,0.519748672204019,0.1886792452830188,False
555,NC_002950_0,0.1,0.8578846312441716,1.0,0.1578947368421052,False
556,NC_002950_1,0.25,1.0,0.4689611084835791,0.0,False
557,NC_002950_2,0.15,0.7902193059435273,0.2627201713035388,0.0,False
558,NC_002950_3,0.15,0.5229900127087911,0.0,0.4736842105263157,False
559,NC_002950_4,0.3,0.0,0.2998258899104502,0.2631578947368421,True
560,NC_002950_5,0.05,0.1742648038384355,0.0501197981362424,0.1052631578947368,False
561,NC_014966_0,1.0,0.0,0.0,1.0,True
562,NC_017293_0,0.3214285714285714,0.0,0.0,0.0,False
563,NC_017293_1,0.3214285714285714,0.0,0.0,0.0,False
564,NC_017293_2,0.25,0.0,0.0,0.0,False
565,NC_017293_3,0.1071428571428571,0.0,0.0,0.0,False
566,NC_018289_0,0.4736842105263157,0.0,0.0,0.6666666666666666,True
567,NC_018289_1,0.0526315789473684,0.0,0.0,0.3333333333333333,False
568,NC_018289_2,0.0526315789473684,0.0,0.0,0.0,False
569,NC_018289_3,0.0526315789473684,0.0,0.0,0.0,False
570,NC_018289_4,0.2105263157894736,0.0,0.0,0.0,False
571,NC_018289_5,0.1578947368421052,0.0,0.0,0.0,False
572,NC_004343_0,0.5,0.0,0.0,0.0,True
573,NC_004343_1,0.0555555555555555,0.0,0.0,0.0,False
574,NC_004343_2,0.0555555555555555,0.0,0.0,0.4285714285714285,False
575,NC_004343_3,0.0555555555555555,0.0,0.0,0.2857142857142857,False
576,NC_004343_4,0.1666666666666666,0.0,0.0,0.1428571428571428,False
577,NC_004343_5,0.1666666666666666,0.0,0.0,0.1428571428571428,False
578,NC_018408_0,0.25,0.0,0.0,0.6666666666666666,True
579,NC_018408_1,0.25,0.0,0.0,0.3333333333333333,False
580,NC_018408_2,0.5,0.0,0.0,0.0,False
581,NZ_CP022287_0,1.0,1.0,1.0,1.0,True
582,NZ_CP008696_0,0.5,1.0,1.0,0.2876712328767123,False
583,NZ_CP008696_1,0.5,0.0,0.0,0.7123287671232876,True
584,NC_016629_0,0.6,1.0,0.8272706108314175,0.4285714285714285,False
585,NC_016629_1,0.2,0.4835163288918508,0.0,0.1428571428571428,True
586,NC_016629_2,0.0666666666666666,0.7512217647777415,0.3127518234464659,0.1428571428571428,False
587,NC_016629_3,0.0666666666666666,0.0,1.0,0.1428571428571428,False
588,NC_016629_4,0.0666666666666666,0.2405346408129876,0.5025304701409814,0.1428571428571428,False
589,NC_017371_0,0.391304347826087,0.7649101383417206,0.7686448079834866,0.4285714285714285,False
590,NC_017371_1,0.1304347826086956,0.0,1.0,0.2857142857142857,False
591,NC_017371_2,0.0434782608695652,1.0,0.2209315679560448,0.1071428571428571,False
592,NC_017371_3,0.4347826086956521,0.7412888904149058,0.0,0.1785714285714285,True
593,NC_020300_0,1.0,1.0,1.0,1.0,True
594,NC_007005_0,1.0,1.0,1.0,1.0,True
595,NC_008563_0,1.0,1.0,1.0,1.0,True
596,NC_014803_0,1.0,1.0,1.0,1.0,True
597,NC_007517_0,0.2222222222222222,1.0,1.0,0.0,False
598,NC_007517_1,0.2222222222222222,0.5916247273830905,0.5905183571486228,0.5714285714285714,False
599,NC_007517_2,0.5,0.0,0.0,0.2857142857142857,True
600,NC_007517_3,0.0555555555555555,0.2834808726331948,0.281539679108265,0.1428571428571428,False
601,NC_017316_0,1.0,1.0,1.0,1.0,True
602,NC_018020_0,0.5833333333333334,0.0,1.0,0.5,False
603,NC_018020_1,0.4166666666666667,1.0,0.0,0.5,True
604,NC_009615_0,0.7,1.0,1.0,0.7857142857142857,True
605,NC_009615_1,0.3,0.0,0.0,0.2142857142857142,False
606,NC_000912_0,0.217391304347826,1.0,1.0,0.6,False
607,NC_000912_1,0.3043478260869565,0.5238340361994712,0.5238340361994712,0.0,False
608,NC_000912_2,0.0869565217391304,0.290241617561955,0.3128079368987137,0.2,False
609,NC_000912_3,0.391304347826087,0.0,0.0,0.2,True
610,NZ_CP007604_0,0.3333333333333333,0.5667400737787938,0.6541637282939917,0.3333333333333333,False
611,NZ_CP007604_1,0.0555555555555555,1.0,0.2321687402253027,0.0909090909090909,False
612,NZ_CP007604_2,0.0555555555555555,0.6164710692349864,0.0,0.1818181818181818,True
613,NZ_CP007604_3,0.4444444444444444,0.0,1.0,0.1212121212121212,False
614,NZ_CP007604_4,0.1111111111111111,0.23738930857934,0.2654059638339452,0.2727272727272727,False
615,NC_009505_0,0.375,1.0,1.0,0.25,False
616,NC_009505_1,0.5625,0.155869081582476,0.161979539652944,0.25,True
617,NC_009505_2,0.0625,0.0,0.0,0.5,False
618,NC_017463_0,0.7142857142857143,1.0,1.0,0.1363636363636363,False
619,NC_017463_1,0.1428571428571428,0.0,0.0,0.5454545454545454,True
620,NC_017463_2,0.1428571428571428,0.22148326819074,0.22148326819074,0.3181818181818182,False
621,NC_012850_0,0.3571428571428571,1.0,1.0,0.6666666666666666,False
622,NC_012850_1,0.5,0.3430830974416883,0.2152387274313371,0.3333333333333333,True
623,NC_012850_2,0.1428571428571428,0.0,0.0,0.0,False
624,NC_013170_0,1.0,1.0,1.0,1.0,True
625,NC_013956_0,0.7058823529411765,1.0,1.0,0.4827586206896552,False
626,NC_013956_1,0.0588235294117647,0.0,0.0,0.1379310344827586,True
627,NC_013956_2,0.0588235294117647,0.4187634759559274,0.4198081590887457,0.1379310344827586,False
628,NC_013956_3,0.1764705882352941,0.2000108796708405,0.1980151584858965,0.2413793103448276,False
629,NC_014931_0,0.0476190476190476,1.0,1.0,0.0,False
630,NC_014931_1,0.238095238095238,0.5329386448978447,0.5336644839504733,0.0,False
631,NC_014931_2,0.3333333333333333,0.3654003567503583,0.3648325044845338,0.0,False
632,NC_014931_3,0.1428571428571428,0.1702901620216866,0.1715795767766775,0.2,False
633,NC_014931_4,0.1428571428571428,0.0,0.0,0.2,True
634,NC_014931_5,0.0952380952380952,0.1325778047057627,0.1323717715002406,0.6,False
635,NZ_CP021864_0,1.0,1.0,1.0,1.0,True
636,NC_007354_0,1.0,1.0,1.0,1.0,True
637,NZ_AP014627_0,1.0,1.0,1.0,1.0,True
638,NZ_AP014622_0,0.4285714285714285,1.0,1.0,0.02,False
639,NZ_AP014622_1,0.4285714285714285,0.0,0.0,0.84,True
640,NZ_AP014622_2,0.1428571428571428,0.2375657494336234,0.237813762743746,0.14,False
641,NC_009831_0,1.0,1.0,1.0,1.0,True
642,NC_013421_0,1.0,1.0,1.0,1.0,True
643,NC_008610_0,1.0,1.0,1.0,1.0,True
644,NC_017739_0,0.0666666666666666,0.7781131329268308,0.7145387288860297,0.2857142857142857,False
645,NC_017739_1,0.6666666666666666,1.0,0.3800142001992735,0.238095238095238,False
646,NC_017739_2,0.1333333333333333,0.6632902763340883,0.0,0.238095238095238,False
647,NC_017739_3,0.1333333333333333,0.0,1.0,0.238095238095238,False
648,NC_017934_0,0.1304347826086956,0.6698001658632805,0.6764074992725206,0.3125,False
649,NC_017934_1,0.1304347826086956,0.4861755796759307,1.0,0.125,False
650,NC_017934_2,0.1304347826086956,1.0,0.0,0.0625,False
651,NC_017934_3,0.217391304347826,0.2540265137730108,0.5244474621364336,0.25,False
652,NC_017934_4,0.391304347826087,0.0,0.0040794268848642,0.25,True
653,NC_002488_0,0.2222222222222222,0.710501850438832,0.710501850438832,0.4545454545454545,False
654,NC_002488_1,0.2222222222222222,1.0,1.0,0.0,False
655,NC_002488_2,0.037037037037037,0.812603934667427,0.809016142683178,0.0,False
656,NC_002488_3,0.074074074074074,0.3813058658137229,0.3813058658137229,0.1818181818181818,False
657,NC_002488_4,0.4444444444444444,0.0,0.0,0.3636363636363636,True
658,NC_010698_0,0.2857142857142857,0.0,1.0,0.34375,False
659,NC_010698_1,0.25,0.2895664793332476,0.6707426061944022,0.375,False
660,NC_010698_2,0.3214285714285714,1.0,0.0,0.125,True
661,NC_010698_3,0.1428571428571428,0.759709627976517,0.2268656893092407,0.15625,False
662,NZ_CP013453_0,1.0,1.0,1.0,1.0,True
663,NC_014659_0,0.2307692307692307,1.0,1.0,0.0,False
664,NC_014659_1,0.6923076923076923,0.0,0.0,0.0,True
665,NC_014659_2,0.0769230769230769,0.7408994309192661,0.7414790564968623,1.0,False
666,NC_018527_0,1.0,1.0,1.0,1.0,True
667,NZ_CP011486_0,0.04,0.6388683450186867,0.5637382099756991,0.25,False
668,NZ_CP011486_1,0.04,0.8188143345969574,0.3823170584484108,0.1818181818181818,False
669,NZ_CP011486_2,0.08,1.0,0.199646068476944,0.1818181818181818,False
670,NZ_CP011486_3,0.36,0.6270421193948692,0.2328037142926127,0.1136363636363636,False
671,NZ_CP011486_4,0.36,0.880190966425916,0.0,0.1363636363636363,True
672,NZ_CP011486_5,0.12,0.0,1.0,0.1363636363636363,False
673,NC_007406_0,0.4285714285714285,1.0,1.0,1.0,False
674,NC_007406_1,0.5714285714285714,0.0,0.0,0.0,False
675,NZ_CP021528_0,1.0,0.0,0.0,1.0,True
676,NC_021577_0,0.25,1.0,1.0,0.1372549019607843,False
677,NC_021577_1,0.75,0.0,0.0,0.8627450980392157,True
678,NZ_CP023772_0,0.1,1.0,1.0,0.1875,False
679,NZ_CP023772_1,0.9,0.0,0.0,0.8125,True
680,NZ_CP009534_0,0.1818181818181818,1.0,1.0,0.3636363636363636,False
