RefSeq,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NC_018219,756845,True,0.3927065647523601,63.79420804977417,192,650324,136461,62713,586303,nan,nan,nan,nan,nan,0.09999999999999999,0.09999999999999999,0.06666666666666667,0.03333333333333333,0.03333333333333333,nan,nan,nan,nan,nan,0.3,0.3,0.2,0.1,0.1,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_CP022290,2848525,False,0.3286034000052659,213.75452065467834,16985,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007404,2909809,False,0.6606722296893026,217.07344818115234,11960,2652482,2345880,1619860,1335167,nan,nan,nan,nan,nan,0.4402997862190348,0.300624354953406,0.3301606540568,0.04649532877428806,0.02398592806667944,nan,nan,nan,nan,nan,0.32142857142857145,0.32142857142857145,0.17857142857142858,0.10714285714285714,0.07142857142857142,nan,nan,nan,nan,nan,0.9994707872285331,0.5804444934316466,0.8119105335989715,0.032343129180007035,0.0005292127714668915,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_CP023391,2878897,False,0.3288829020281031,217.328528881073,17900,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017256,641794,True,0.2565823301557821,51.69119620323181,633401,449485,nan,nan,nan,nan,nan,nan,nan,nan,0.6285143478386978,0.038152318827968934,nan,nan,nan,nan,nan,nan,nan,nan,0.8888888888888888,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,nan,0.9966541546272042,0.003345845372795697,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_002179,1229853,False,0.40572572494436326,95.62903666496277,1226615,1116371,nan,nan,nan,nan,nan,nan,nan,nan,0.5953460467309574,0.0713206199357093,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.886038140192872,0.11396185980712792,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_012785,2302126,True,0.41545988360324326,171.46192264556885,2100866,88533,1879530,316467,1048385,nan,nan,nan,nan,nan,0.1349330541633105,0.38342684477348987,0.3291407474922225,0.316214796408097,0.2499847942827694,nan,nan,nan,nan,nan,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,nan,nan,nan,nan,nan,0.047656305347074324,0.9359948200347553,0.8445650996195246,0.8057872463671483,0.6070972399911654,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_012578,2892523,False,0.4783187549416202,234.65975141525269,2892322,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014216,3097763,False,0.6028630983067459,234.64421010017395,2409364,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_013799,1743135,True,0.4400026389235487,129.92702841758728,495368,663021,274067,846393,1123338,1735941,1475917,nan,nan,nan,0.18893371834987985,0.39215686274509803,0.16594660550215745,0.28235214409399817,0.26423744212634864,0.3313192344871359,0.006535947712418301,nan,nan,nan,0.27450980392156865,0.17647058823529413,0.1568627450980392,0.13725490196078433,0.13725490196078433,0.09803921568627451,0.0196078431372549,nan,nan,nan,0.2922913511280709,1.0,0.34097707140843314,0.7098015303212101,0.6554574244182616,0.8959184877751333,0.0,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NC_017832,3138747,False,0.6851026858807033,240.27803587913513,3138688,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_009839,1628115,True,0.30541515802016445,111.2562050819397,1620121,208717,1449485,1307872,nan,nan,nan,nan,nan,nan,0.5201137398770633,0.22627434208218675,0.02155292678960341,0.17207550895027576,nan,nan,nan,nan,nan,nan,0.5625,0.3125,0.0625,0.0625,nan,nan,nan,nan,nan,nan,0.9978412196311898,0.3663230262465602,0.0021587803688102314,0.45372652685082726,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_007332,920079,True,0.284888580219742,68.14617657661438,913462,124062,277697,703787,589260,511448,nan,nan,nan,nan,0.5,0.19777931273930496,0.043859649122807015,0.08206234242169624,0.16825145043827136,0.2462197135667528,nan,nan,nan,nan,0.5,0.2631578947368421,0.13157894736842105,0.05263157894736842,0.02631578947368421,0.02631578947368421,nan,nan,nan,nan,1.0,0.33018004348107277,0.0,0.1935554483177203,0.4784385618411299,0.7123433512265742,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan
NZ_CP024413,3202808,False,0.44646166738686804,247.84562468528748,3201140,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_005364,1211703,True,0.239656087341535,87.00594592094421,1210639,133214,1074305,973950,268648,428744,749653,549726,nan,nan,0.42691032645310883,0.2656404736699242,0.30543468497373943,0.21438992566211268,0.09977564108421183,0.275488284741368,0.008987109444327042,0.06063698527191474,nan,nan,0.28205128205128205,0.23076923076923078,0.15384615384615385,0.1282051282051282,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.02564102564102564,nan,nan,0.9986796973080444,0.5661521902405418,0.7624579010750645,0.5149646487812098,0.22240384632955856,0.7495417773010271,0.0013203026919554883,0.15626993017471857,nan,nan,0,0,0,0,0,0,0,0,nan,nan
NC_014718,822304,False,0.5970492664513367,52.27105689048767,764928,72923,148180,486274,nan,nan,nan,nan,nan,nan,0.2142857142857143,0.07142857142857142,0.023809523809523808,0.023809523809523808,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_009428,3217726,False,0.6847752108165829,247.94786524772644,8677,2750511,1928110,nan,nan,nan,nan,nan,nan,nan,0.49122807017543857,0.3713934795790291,0.017543859649122806,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.47368421052631576,0.05263157894736842,nan,nan,nan,nan,nan,nan,nan,1.0,0.6404962282107716,0.0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_018529,3153284,False,0.6850505695015102,245.1532118320465,3153225,547105,nan,nan,nan,nan,nan,nan,nan,nan,0.3,0.03333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_002977,3304561,False,0.6358457295840506,249.82532119750977,3302596,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP014523,1696917,True,0.3880708366997325,138.10802674293518,736301,502423,1192217,5910,nan,nan,nan,nan,nan,nan,0.320253047192035,0.2912675399456582,0.14463096585903634,0.17516272343942382,nan,nan,nan,nan,nan,nan,0.391304347826087,0.30434782608695654,0.21739130434782608,0.08695652173913043,nan,nan,nan,nan,nan,nan,0.5694547937500181,0.5694547937500181,0.21650159322928297,0.43853164857914106,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_014817,1315949,False,0.6036928482790747,89.82223081588745,1112141,122587,2962,230715,nan,nan,nan,nan,nan,nan,0.1875,0.08333333333333333,0.041666666666666664,0.020833333333333332,nan,nan,nan,nan,nan,nan,0.5625,0.25,0.125,0.0625,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_018415,162504,True,0.1418488160291439,12.43101954460144,77460,45193,153818,61192,14770,nan,nan,nan,nan,nan,0.1111111111111111,0.07936507936507936,0.06349206349206349,0.047619047619047616,0.031746031746031744,nan,nan,nan,nan,nan,0.3333333333333333,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.09523809523809523,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_017028,1407796,True,0.3243140341356276,102.13314819335938,809258,961840,1156738,58348,234954,466918,1281057,nan,nan,nan,0.2093950240720368,0.17909199376900645,0.28982387646378055,0.15085883853171447,0.14280431910716102,0.2208320445292026,0.27467236131226536,nan,nan,nan,0.4090909090909091,0.3181818181818182,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,nan,nan,nan,0.21909416312520125,0.21909416312520125,0.7785625384822507,0.4071219701405979,0.3829584118669376,0.6170415881330624,0.7785625384822507,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NC_010676,3625999,False,0.6206201380640204,259.20452666282654,3382688,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002677,3268203,False,0.5779674640773538,258.31745052337646,2389,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022550,622952,True,0.2608371110454738,46.32228446006775,4728,157930,508365,241926,407355,nan,nan,nan,nan,nan,0.08771929824561403,0.41228070175438597,0.17308751354066435,0.21422390055857132,0.26507930744418823,nan,nan,nan,nan,nan,0.2631578947368421,0.23684210526315788,0.21052631578947367,0.18421052631578946,0.10526315789473684,nan,nan,nan,nan,nan,0.0,1.0,0.3087362248325194,0.4584611753599245,0.6899747644378279,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_018406,964110,True,0.3158457022538922,76.80440664291382,866401,3124,222359,nan,nan,nan,nan,nan,nan,nan,0.125,0.10416666666666667,0.10416666666666667,nan,nan,nan,nan,nan,nan,nan,0.375,0.3125,0.3125,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP013467,3451669,False,0.6689613053858873,271.4012746810913,44467,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007677,3551823,False,0.6621672870523109,277.4703230857849,11103,642556,nan,nan,nan,nan,nan,nan,nan,nan,0.4666666666666666,0.19999999999999998,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008730,3603686,False,0.6676294771520049,277.5150306224823,1764716,3598224,nan,nan,nan,nan,nan,nan,nan,nan,0.6059128156303744,0.06075385103629236,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.9995566287093047,0.00044337129069527137,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_013508,3760463,False,0.5973439972684215,278.2073702812195,3745477,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008358,3705021,False,0.6193028325615428,280.15829586982727,937491,362820,3654894,1263325,1693273,3017867,2075720,nan,nan,nan,0.3137988380138732,0.3926595616946151,0.1754304013625717,0.3339784100160119,0.051784882749829377,0.06152310150624147,0.23690889068758073,nan,nan,nan,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.027777777777777776,nan,nan,nan,0.6080631807082864,0.9279786850838452,0.3596245374210485,0.9186018967147024,0.07202131491615482,0.12901374896316886,0.6829488942849644,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NC_007510,3694126,False,0.6620505093762368,283.7592771053314,72905,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016622,2988332,False,0.6760503852985545,219.46000790596008,2918041,2056007,768120,1555112,nan,nan,nan,nan,nan,nan,0.5571582860672827,0.18402417398479107,0.03375080484180814,0.1717233518513087,nan,nan,nan,nan,nan,nan,0.6818181818181818,0.18181818181818182,0.09090909090909091,0.045454545454545456,nan,nan,nan,nan,nan,nan,0.9896566763836665,0.3702543401361913,0.0103433236163335,0.4697155100993806,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP007535,3851648,True,0.3895335191585524,290.5823481082916,3067389,3461946,60,2303463,389565,1845257,1137988,nan,nan,nan,0.25487249204054213,0.18450785434241715,0.04930416442843979,0.16160992348783834,0.24438549551157882,0.32528337650636124,0.37146086289396457,nan,nan,nan,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.11475409836065574,nan,nan,nan,0.617076492515069,0.40598257942069416,0.00037150967876198315,0.3372887868569576,0.5856155029281791,0.8283091459125265,0.999628490321238,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NZ_CP021865,2116810,False,0.35481833513636085,168.05345916748047,2111391,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007512,2364842,False,0.5733004572821355,172.2860255241394,29874,1765673,nan,nan,nan,nan,nan,nan,nan,nan,0.629167582847028,0.037499083819638644,nan,nan,nan,nan,nan,nan,nan,nan,0.8888888888888888,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,nan,0.9986138596521952,0.0013861403478048206,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_007899,1166239,False,0.393753767452469,93.19695234298706,7684,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019908,2555556,True,0.2791732992742088,196.13447403907776,1882604,2415988,1052332,nan,nan,nan,nan,nan,nan,nan,0.3560000749504222,0.26915176724053147,0.21949159376013494,nan,nan,nan,nan,nan,nan,nan,0.6,0.3333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan,0.4680002248512667,0.47412196838826104,0.5918081146137382,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_023137,3776653,False,0.5962451408694418,292.47327637672424,3684429,2949735,nan,nan,nan,nan,nan,nan,nan,nan,0.5893848036493692,0.07728186301729754,nan,nan,nan,nan,nan,nan,nan,nan,0.7692307692307693,0.23076923076923078,nan,nan,nan,nan,nan,nan,nan,nan,0.9989236417173382,0.0010763582826618379,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_006371,2237943,False,0.4122272104338672,154.73792910575867,2232167,578756,nan,nan,nan,nan,nan,nan,nan,nan,0.3,0.03333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_014960,3532378,True,0.5384967293987223,275.7253460884094,3493790,2971342,nan,nan,nan,nan,nan,nan,nan,nan,0.4063550503800477,0.2655059733601753,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.3190651511401431,0.6965179200805258,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008706,3972672,False,0.39073852560694666,300.37209606170654,3972507,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011985,4005130,False,0.6033744223033959,301.3945429325104,3997131,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015460,2687335,False,0.39876866858802495,214.01445055007935,1314510,862301,1723608,1899193,nan,nan,nan,nan,nan,nan,0.37214473130827175,0.1914892500762778,0.35163331624055244,0.01873705412981792,nan,nan,nan,nan,nan,nan,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,nan,nan,0.6164341939248154,0.1855788613399445,0.9993443931661018,0.0006556068338982035,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_012582,3024078,False,0.47779984510981527,243.12523078918457,129549,1743430,nan,nan,nan,nan,nan,nan,nan,nan,0.6387343257334862,0.027932340933180446,nan,nan,nan,nan,nan,nan,nan,nan,0.9166666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.999536310533792,0.000463689466208006,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022477,4287720,False,0.46197163061020774,320.67134618759155,4257574,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022515,737115,False,0.6236747318939379,48.83317422866821,2127,470161,607450,143331,79213,nan,nan,nan,nan,nan,0.11538461538461538,0.11538461538461538,0.06410256410256411,0.025641025641025644,0.012820512820512822,nan,nan,nan,nan,nan,0.34615384615384615,0.34615384615384615,0.19230769230769232,0.07692307692307693,0.038461538461538464,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_001263,2648638,True,0.6701036532738713,194.4734137058258,2427345,231311,669165,1870218,1362210,nan,nan,nan,nan,nan,0.4267759590686185,0.2774682950005763,0.39340838778762066,0.22149496112371533,0.03155737426471483,nan,nan,nan,nan,nan,0.28125,0.25,0.1875,0.1875,0.09375,nan,nan,nan,nan,nan,0.9990778772058555,0.5824048850017289,0.9927251633628619,0.476984883371146,0.0009221227941444976,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NC_017514,2223518,False,0.5143709203163636,171.57825756072998,2213773,396701,2020758,nan,nan,nan,nan,nan,nan,nan,0.4175882175222891,0.36305182796847557,0.03088756597091834,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0.4345828343850491,0.9982463929963358,0.001753607003664115,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_016914,1269837,False,0.3245385037607189,93.16680264472961,23905,462971,nan,nan,nan,nan,nan,nan,nan,nan,0.3394362502827972,0.26416928206693296,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.125,nan,nan,nan,nan,nan,nan,nan,nan,0.14330875084839179,0.667507846200799,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_017168,4553770,True,0.4758250855884245,332.33824014663696,1104455,6351,4032862,2889957,nan,nan,nan,nan,nan,nan,0.20286016907924898,0.4165451424159137,0.08345485758408622,0.1002586744379917,nan,nan,nan,nan,nan,nan,0.25,0.25,0.25,0.25,nan,nan,nan,nan,nan,nan,0.3585805072377469,0.9996354272477413,0.0003645727522586517,0.05077602331397513,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_003143,4653728,False,0.4763611023248458,339.14146518707275,2869,3998837,1102940,2872472,nan,nan,nan,nan,nan,nan,0.4165448606847739,0.2019808441807948,0.08345513931522608,0.30314768502318895,nan,nan,nan,nan,nan,nan,0.25,0.25,0.25,0.25,nan,nan,nan,nan,nan,nan,0.9996345820543218,0.3559425325423844,0.00036541794567823693,0.6594430550695669,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_016796,1170489,False,0.5729349015667811,84.35260033607483,797187,19847,nan,nan,nan,nan,nan,nan,nan,nan,0.20512820512820515,0.12820512820512822,nan,nan,nan,nan,nan,nan,nan,nan,0.6153846153846154,0.38461538461538464,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_002771,963879,True,0.266365384036793,77.25385880470276,952842,864800,122840,749911,171180,642956,304526,381129,478792,nan,0.19058264254065907,0.34929385972443,0.3947368421052631,0.23201246815636298,0.02631578947368421,0.08741373940164537,0.1334449837441942,0.2634264401065506,0.22884312823576083,nan,0.23684210526315788,0.23684210526315788,0.18421052631578946,0.13157894736842105,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,nan,0.3349058223588194,0.8110394739101321,1.0,0.5644584571006679,0.0,0.2096096392575677,0.3740191617588984,0.7639635308459676,0.6602135952335983,nan,0,0,0,0,0,0,0,0,0,nan
NC_010159,4504254,True,0.47598026221434225,342.9904570579529,307,463392,4017657,3105744,1426972,1968707,nan,nan,nan,nan,0.3173575067605108,0.15428615073040933,0.06260568718927417,0.17105631299451493,0.31149492103528204,0.3679498683662814,nan,nan,nan,nan,0.1875,0.1875,0.1875,0.1875,0.14583333333333334,0.10416666666666667,nan,nan,nan,nan,0.7645725202815323,0.275358452191228,0.0003170615678225186,0.32566893898354476,0.7886514297725128,0.9996829384321775,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan
NC_017357,1549666,True,0.392987908362189,126.36936855316162,1458272,1314070,131711,1007481,389617,554340,716544,nan,nan,nan,0.13473090636228605,0.41904761904761906,0.19741405654543623,0.3161478524279982,0.1516147364506871,0.24847034158587722,0.009523809523809523,nan,nan,nan,0.2571428571428571,0.2571428571428571,0.2,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.02857142857142857,nan,nan,nan,0.14704986194400105,1.0,0.39224216963630876,0.8055864144268519,0.3691299236377755,0.7168395961862031,0.0,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NC_019703,4681111,False,0.5846308707484185,342.9370403289795,6951,4360602,2921637,419890,nan,nan,nan,nan,nan,nan,0.4008487514825461,0.1991512485174538,0.219885284643349,0.2241027132719808,nan,nan,nan,nan,nan,nan,0.6,0.2,0.13333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,0.6025462544476385,0.39745374555236146,0.5263225205967137,0.6056414731492757,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NC_014837,4368708,False,0.5482057853260048,348.7895522117615,4364785,400410,782540,nan,nan,nan,nan,nan,nan,nan,0.5997305324164136,0.1977010442888761,0.03360280091691981,nan,nan,nan,nan,nan,nan,nan,0.8,0.1,0.1,nan,nan,nan,nan,nan,nan,nan,0.9991915972492406,0.4931031328666283,0.0008084027507594405,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_007974,2580084,False,0.6359940219000622,199.4458029270172,2570668,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
