RefSeq,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NC_009714,1711273,True,0.31733160051026343,1710781,248164,1473767,1033002,581202,763860,nan,nan,nan,nan,0.13157894736842105,0.34210526315789475,0.21052631578947367,0.15789473684210525,0.13157894736842105,0.02631578947368421,nan,nan,nan,nan
NZ_CP025308,4246605,False,0.4598982010335315,3109,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016745,3514537,False,0.611019602297543,461804,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023448,1578351,False,0.38887801255867677,1497824,1064550,920088,17788,293310,1360036,673998,464042,nan,nan,0.375,0.2916666666666667,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,nan,nan
NC_018691,4928223,False,0.6163156577938945,4925592,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_019940,4048921,False,0.6564171047051794,199,407920,3662079,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.3684210526315789,0.15789473684210525,nan,nan,nan,nan,nan,nan,nan
NZ_CP007561,1791306,False,0.38533114945185243,2894,1603417,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_012526,2819842,False,0.6338816146436573,2814333,269093,1905406,2177179,2556033,1401159,1660390,772209,1018153,nan,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.10869565217391304,0.08695652173913043,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.043478260869565216,nan
NC_013061,5167383,False,0.42048886254415435,2216,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018527,4001777,False,0.679643318455776,4001712,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018605,887130,True,0.36622704676879375,882761,580818,104399,318527,190294,674169,490807,nan,nan,nan,0.27906976744186046,0.16279069767441862,0.13953488372093023,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.046511627906976744,nan,nan,nan
NZ_AP014839,6613260,False,0.6623296226067023,6605689,1174914,598281,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NC_017355,1588278,True,0.3897239652000468,554420,1437103,132930,1846,1059921,1267687,nan,nan,nan,nan,0.34615384615384615,0.2692307692307692,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.07692307692307693,nan,nan,nan,nan
NC_008709,4559598,False,0.40086275149695216,28,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016510,3162432,True,0.31464518446562645,1088395,2013084,2908840,676421,nan,nan,nan,nan,nan,nan,0.2857142857142857,0.25,0.25,0.21428571428571427,nan,nan,nan,nan,nan,nan
NC_017953,1042743,True,0.4131056262185409,4,720781,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023392,2217417,False,0.39911482594387976,1028503,10637,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan
NC_017432,1042811,True,0.41308923668814385,9,720270,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_017733,1599280,False,0.3905532489620329,1579332,134200,1151989,nan,nan,nan,nan,nan,nan,nan,0.75,0.1875,0.0625,nan,nan,nan,nan,nan,nan,nan
NC_014758,2157835,True,0.35753011699226306,2154800,922361,1921125,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan
NC_008576,4719581,False,0.5416747800281423,4717936,1680720,455617,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NZ_LT906470,2041290,False,0.43016327910292024,2289,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015381,4413616,False,0.6748482423482243,26667,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008857,7273258,False,0.6575934746161899,4650827,2718069,4028385,1141,5910915,nan,nan,nan,nan,nan,0.5,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,nan
NC_009784,2204018,False,0.4527118199579132,2131051,1340984,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024610,1548794,True,0.3308206255964318,315745,8053,491203,nan,nan,nan,nan,nan,nan,nan,0.38461538461538464,0.5384615384615384,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NC_020076,816451,True,0.4001060688271556,813115,649259,500330,96640,268871,nan,nan,nan,nan,nan,0.375,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.041666666666666664,nan,nan,nan,nan,nan
NC_018690,2484940,True,0.40238315613254244,662,2045680,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan
NC_021810,4793479,False,0.5217849082055017,1030217,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007492,6438405,False,0.6052095200597042,15191,1667117,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_016929,1150228,True,0.31013764227614005,634896,1688,222477,742906,410726,nan,nan,nan,nan,nan,0.16,0.36,0.28,0.16,0.04,nan,nan,nan,nan,nan
NC_020978,1038864,True,0.413217707033837,4,716911,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_002488,2679306,True,0.5267408799144256,2672837,2075965,2352513,690717,1832766,nan,nan,nan,nan,nan,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.07407407407407407,0.037037037037037035,nan,nan,nan,nan,nan
NC_002506,1072315,False,0.46913546858898736,1925,98333,880914,455120,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,nan,nan,nan,nan,nan,nan
NC_010080,2080931,False,0.3707701024205031,6739,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010290,1892789,True,0.3225938020561193,1892779,832625,1057416,1719568,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.3684210526315789,0.10526315789473684,0.05263157894736842,nan,nan,nan,nan,nan,nan
NC_017992,2726530,False,0.3528550942039882,604206,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017549,6764661,False,0.6614380232801023,6738989,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008861,6836415,False,0.6607081343072356,3830756,309316,4433832,nan,nan,nan,nan,nan,nan,nan,0.6,0.2,0.2,nan,nan,nan,nan,nan,nan,nan
NC_020964,1042789,True,0.41302123440120675,4,720824,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_006461,1849742,True,0.6951785708493401,11702,341862,1638531,986567,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.09523809523809523,nan,nan,nan,nan,nan,nan
NZ_CP008859,6334378,False,0.6651316040817268,1876,5775673,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NC_014659,5043170,False,0.6882484627724229,12523,3338262,3777168,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NZ_CP022891,4196031,False,0.433140031615591,2263542,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002971,1995488,False,0.4266164467037637,27663,1801341,959575,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NC_008820,2682675,True,0.5000758571202252,1345944,201,2433727,nan,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.25,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan
NC_006371,2237943,False,0.4122272104338672,2232167,578756,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_018410,939844,True,0.31561727265375955,841421,939719,nan,nan,nan,nan,nan,nan,nan,nan,0.625,0.375,nan,nan,nan,nan,nan,nan,nan,nan
NC_006350,4074542,False,0.6771993024001225,3881,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014363,2051896,True,0.6469752852971106,1996580,1085783,1432817,1815092,98855,284303,nan,nan,nan,nan,0.05,0.225,0.225,0.225,0.175,0.1,nan,nan,nan,nan
NC_009648,5315120,False,0.5747857056849139,4544196,879,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan
NC_014145,3738778,False,0.6366836971866209,72946,3076266,3409607,699235,2131572,nan,nan,nan,nan,nan,0.47058823529411764,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.058823529411764705,nan,nan,nan,nan,nan
NC_018867,3092048,False,0.44308141400133505,3091725,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010003,2169548,True,0.34123190636943734,1118194,892988,1404652,653421,1987584,1736815,432530,49219,nan,nan,0.1388888888888889,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.027777777777777776,nan,nan
NZ_CP013430,3525707,False,0.6659696906180803,40214,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014230,2952962,True,0.33900029868315273,2678961,6959,1406047,878261,1781577,2429889,nan,nan,nan,nan,0.037037037037037035,0.2962962962962963,0.25925925925925924,0.18518518518518517,0.18518518518518517,0.037037037037037035,nan,nan,nan,nan
NZ_LT630287,2607423,False,0.39800254887680286,2237,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008601,1910031,False,0.32475022656700336,1908846,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007606,1604212,False,0.38964052132760507,1538941,1008243,703295,1332575,138713,nan,nan,nan,nan,nan,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,nan
NC_014910,4637013,False,0.6827845856804801,9691,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021982,2369167,False,0.5209725612419893,2368113,216257,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_017094,2559538,False,0.5004754764336377,2557585,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010287,1038842,True,0.4132909528109183,444510,62,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan
NC_017354,1568826,False,0.3894090230529071,1478923,149273,1046301,438010,904174,550569,nan,nan,nan,nan,0.34615384615384615,0.2692307692307692,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.038461538461538464,nan,nan,nan,nan
NC_021191,9228054,False,0.7131108032094308,10807,1007295,5659472,7012769,4178404,nan,nan,nan,nan,nan,0.36,0.24,0.2,0.16,0.04,nan,nan,nan,nan,nan
NC_003318,1177787,False,0.5733787178836242,93605,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011958,1297647,True,0.6870628144634096,9709,144517,284137,890797,1073504,524636,768985,nan,nan,nan,0.23809523809523808,0.21428571428571427,0.19047619047619047,0.16666666666666666,0.11904761904761904,0.047619047619047616,0.023809523809523808,nan,nan,nan
NZ_AP012322,2021974,False,0.5943063560659039,7138,173653,1162107,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NC_004129,7074893,False,0.633049291346173,7046574,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022409,1576133,False,0.388605530117065,7600,1351894,441342,944117,585381,146786,nan,nan,nan,nan,0.2903225806451613,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.03225806451612903,0.03225806451612903,nan,nan,nan,nan
NC_014738,2155121,True,0.35010099200926537,2136070,1185639,1377923,189784,1924128,nan,nan,nan,nan,nan,0.2631578947368421,0.47368421052631576,0.15789473684210525,0.05263157894736842,0.05263157894736842,nan,nan,nan,nan,nan
NZ_LN831039,6983267,False,0.673288734341677,6980916,743581,5202691,nan,nan,nan,nan,nan,nan,nan,0.5,0.3333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan
NC_011896,3268071,False,0.5779748971182083,2390,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014625,2776084,True,0.6172374467055032,2268738,2278,668982,nan,nan,nan,nan,nan,nan,nan,0.08333333333333333,0.75,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan
NC_014006,3514822,True,0.6475835760672944,763631,1768974,153818,3290043,2203935,nan,nan,nan,nan,nan,0.3783783783783784,0.24324324324324326,0.16216216216216217,0.13513513513513514,0.08108108108108109,nan,nan,nan,nan,nan
NC_017861,2119790,True,0.43125639803942845,2087352,554432,1737125,959313,1474015,225083,405312,nan,nan,nan,0.1875,0.3125,0.1875,0.125,0.0625,0.0625,0.0625,nan,nan,nan
NC_002620,1072950,False,0.40336548767416935,229,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025027,2016805,False,0.35389936062237054,2011387,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021287,3013410,True,0.6350682449450954,2945732,304684,798255,nan,nan,nan,nan,nan,nan,nan,0.8,0.13333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan
NC_008309,2007700,True,0.3719743985655227,211309,1905077,1174335,421591,1485117,586550,nan,nan,nan,nan,0.391304347826087,0.30434782608695654,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.043478260869565216,nan,nan,nan,nan
NZ_CP021863,2116810,False,0.35481833513636085,2111392,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008260,3120143,False,0.5472778010495032,294,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002927,5339179,False,0.6807702083035613,14418,947555,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_018672,2713495,False,0.6369777722089041,1331093,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007435,3181762,False,0.6846080882228149,1839505,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_009138,3424307,False,0.5429492741159014,3393368,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007958,4892717,False,0.6480775405567091,224760,3576716,4029120,nan,nan,nan,nan,nan,nan,nan,0.8461538461538461,0.07692307692307693,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan
NC_022600,4724791,True,0.6053681527923669,4526565,1324685,1847400,2289061,2779643,3414964,nan,nan,nan,nan,0.25,0.17307692307692307,0.17307692307692307,0.17307692307692307,0.1346153846153846,0.09615384615384616,nan,nan,nan,nan
NC_007614,3184243,False,0.5394264822125698,3180014,1074471,2602155,nan,nan,nan,nan,nan,nan,nan,0.7333333333333333,0.2,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan
NC_017513,2184862,False,0.5168207419965197,20872,1986722,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_008027,5888780,False,0.6415972408546422,28268,564543,1071801,3865921,2594656,nan,nan,nan,nan,nan,0.47368421052631576,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.05263157894736842,nan,nan,nan,nan,nan
NC_022807,837447,True,0.25907788791410086,762071,314387,602071,nan,nan,nan,nan,nan,nan,nan,0.21052631578947367,0.5263157894736842,0.2631578947368421,nan,nan,nan,nan,nan,nan,nan
NC_014364,4653970,True,0.4896514158879408,4653892,418844,1612421,nan,nan,nan,nan,nan,nan,nan,0.7142857142857143,0.14285714285714285,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan
NC_005070,2434428,False,0.594126012352799,573,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011768,6517073,True,0.5448459761000068,15112,2475308,5802658,633700,4534211,nan,nan,nan,nan,nan,0.17647058823529413,0.4117647058823529,0.29411764705882354,0.058823529411764705,0.058823529411764705,nan,nan,nan,nan,nan
NC_009662,1877931,False,0.39688625407429773,6210,1701954,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_015321,4633577,False,0.364946778698185,1760545,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008852,5115410,False,0.3867754490842376,4851647,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021661,3079438,False,0.42443393892002373,10177,296610,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_021729,3906795,False,0.390248784489588,32924,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016797,2108637,True,0.5721250267352798,45298,1993235,1599531,nan,nan,nan,nan,nan,nan,nan,0.0625,0.5625,0.375,nan,nan,nan,nan,nan,nan,nan
NZ_CP007514,2875491,False,0.669121551762812,4936,256450,1229502,nan,nan,nan,nan,nan,nan,nan,0.75,0.16666666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan
NC_022908,1160038,False,0.5734372494694139,93267,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_009497,877438,True,0.2970705622505522,9385,336100,719506,517292,186585,nan,nan,nan,nan,nan,0.36666666666666664,0.23333333333333334,0.23333333333333334,0.1,0.06666666666666667,nan,nan,nan,nan,nan
NC_017248,2117717,True,0.5716259537983592,45296,2002355,1614339,nan,nan,nan,nan,nan,nan,nan,0.0625,0.5625,0.375,nan,nan,nan,nan,nan,nan,nan
NC_016622,2988332,False,0.6760503852985545,2918041,2056007,1555112,768120,nan,nan,nan,nan,nan,nan,0.6818181818181818,0.18181818181818182,0.09090909090909091,0.045454545454545456,nan,nan,nan,nan,nan,nan
NC_007512,2364842,False,0.5733004572821355,29874,1765673,nan,nan,nan,nan,nan,nan,nan,nan,0.8888888888888888,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,nan
NC_009257,1898476,True,0.32268619671778836,6640,333847,1693094,nan,nan,nan,nan,nan,nan,nan,0.6,0.2,0.2,nan,nan,nan,nan,nan,nan,nan
NZ_CP022291,2762859,False,0.32839026530126947,8675,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_009511,5382261,False,0.6839751918385228,3172215,4033800,19059,797902,1734677,3579296,nan,nan,nan,nan,0.35,0.3,0.2,0.05,0.05,0.05,nan,nan,nan,nan
NC_017063,1664587,False,0.38885861778326997,1573602,139541,287196,984302,1422959,802913,428213,nan,nan,nan,0.42857142857142855,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.047619047619047616,nan,nan,nan
NC_019815,821813,True,0.3096373505894893,630284,812568,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan
NC_021218,1658047,False,0.38616637525956743,1626385,302263,86247,1038251,612481,1173606,nan,nan,nan,nan,0.25,0.25,0.21428571428571427,0.10714285714285714,0.10714285714285714,0.07142857142857142,nan,nan,nan,nan
NC_007650,2914771,False,0.6807498770915451,383,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011992,3796573,False,0.6683398422735451,3788449,3411585,nan,nan,nan,nan,nan,nan,nan,nan,0.9230769230769231,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,nan
NC_015637,988135,False,0.44090028184408003,544223,872788,982958,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan
NC_015590,3820344,False,0.626668959653895,3409982,443069,1419989,1124335,nan,nan,nan,nan,nan,nan,0.3684210526315789,0.47368421052631576,0.10526315789473684,0.05263157894736842,nan,nan,nan,nan,nan,nan
NC_006155,4744671,False,0.4761038225832729,2863,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021490,1139633,False,0.5278830992082539,2594,742831,948890,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NC_022548,1042731,True,0.4130758556137681,4,720774,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_017027,2402218,True,0.40221453673230323,7741,1857850,nan,nan,nan,nan,nan,nan,nan,nan,0.4375,0.5625,nan,nan,nan,nan,nan,nan,nan,nan
NC_009952,3789584,True,0.6601545182795789,3402647,3771656,2320323,1897677,638081,nan,nan,nan,nan,nan,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.24242424242424243,0.030303030303030304,nan,nan,nan,nan,nan
NZ_CP009283,7288921,False,0.5189978050249139,1724,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_006512,2839318,False,0.47040239944944523,2829742,1337584,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008744,4410431,False,0.6564737097122707,4406735,3905692,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NC_008835,2284095,False,0.6894021483344607,1508797,11655,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024602,2337756,False,0.5218264865965482,2336684,984274,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_015857,2138342,True,0.5717439025188674,45268,2022774,1629403,nan,nan,nan,nan,nan,nan,nan,0.0625,0.5625,0.375,nan,nan,nan,nan,nan,nan,nan
NZ_CP025299,3624793,True,0.7080569842195127,21718,2502835,533416,1909065,3098718,1149635,3398802,1479317,843543,nan,0.21153846153846154,0.19230769230769232,0.17307692307692307,0.1346153846153846,0.1346153846153846,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.019230769230769232,nan
NZ_LT906467,2565606,False,0.642655575329961,97642,1261127,533018,980231,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,nan
NC_006677,2702173,True,0.6107221854411246,139913,1102130,833988,nan,nan,nan,nan,nan,nan,nan,0.08333333333333333,0.75,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan
