RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NC_021878,2253233,0.270598291432799,"(139.7072629928589, 0.781731128692627, 159.79243922233582)",1386210,902586,390242,1989024,2239383,nan,nan,nan,nan,nan,0.5740313667160688,0.5555555555555556,0.3034809267410967,0.2523867141257158,0.14814814814814814,nan,nan,nan,nan,nan,0.14814814814814814,0.07407407407407407,0.2222222222222222,0.2222222222222222,0.3333333333333333,nan,nan,nan,nan,nan,0.9614094356780731,1.0,0.42265829332029176,0.28212039634039837,0.0,nan,nan,nan,nan,nan,0.9643456608158315,1.0,0.42089504327372484,0.28298201571802056,0.0,nan,nan,nan,nan,nan,0.14814814814814814,0.14814814814814814,0.2222222222222222,0.2222222222222222,0.25925925925925924,nan,nan,nan,nan,nan
NC_012913,2313035,0.42230964944326393,"(144.35332703590393, 0.889824628829956, 167.66958689689636)",1941318,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017486,2399458,0.3523974997686978,"(145.60351705551147, 1.0844252109527588, 169.60697650909424)",8930,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010805,2473162,0.6713280407834181,"(147.65641045570374, 0.7861688137054443, 173.6423683166504)",2460915,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021738,2501382,0.4113789896944969,"(154.79075837135315, 0.7894339561462402, 177.02501225471497)",1528457,1012682,nan,nan,nan,nan,nan,nan,nan,nan,0.8188405797101449,0.18115942028985507,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.6086956521739131,0.391304347826087,nan,nan,nan,nan,nan,nan,nan,nan
NC_010981,1482455,0.34190245235099886,"(93.282799243927, 0.44356441497802734, 102.8476927280426)",325452,766584,1113786,1439874,58772,nan,nan,nan,nan,nan,0.46948682694572286,0.4354393325413483,0.2639372123665667,0.22555746955653982,0.22397247297543785,nan,nan,nan,nan,nan,0.23809523809523808,0.23809523809523808,0.3333333333333333,0.14285714285714285,0.047619047619047616,nan,nan,nan,nan,nan,0.41762984746543097,1.0,0.4843202780376955,0.0,0.0215449509126825,nan,nan,nan,nan,nan,1.0,0.22323881164687487,0.0,0.5741875501838313,0.7526518192959473,nan,nan,nan,nan,nan,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.3333333333333333,0.07407407407407407,nan,nan,nan,nan,nan
NC_008344,2661057,0.48486259407445986,"(160.159405708313, 0.8225126266479492, 183.45971608161926)",133664,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018219,756845,0.3927065647523601,"(45.2574508190155, 0.5031609535217285, 51.66983366012573)",192,136461,62713,586303,650324,nan,nan,nan,nan,nan,0.1375,0.1125,0.0875,0.0875,0.075,nan,nan,nan,nan,nan,0.3,0.3,0.2,0.1,0.1,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan,0.25,0.25,0.25,0.25,0.0,nan,nan,nan,nan,nan
NC_008789,2678452,0.6798172974539025,"(160.3367772102356, 0.8869924545288086, 186.2738974094391)",2652560,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LN831036,2797452,0.3290354937278638,"(165.62596368789673, 1.1077394485473633, 189.57977390289307)",13656,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023011,2845651,0.36987283401935095,"(169.50365471839905, 0.9457492828369141, 194.9641077518463)",30741,656733,nan,nan,nan,nan,nan,nan,nan,nan,0.5634615384615385,0.43653846153846154,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.15384615384615385,0.8461538461538461,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022290,2848525,0.3286034000052659,"(170.72551202774048, 0.9372656345367432, 197.35599279403687)",16985,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021907,2792213,0.32863538705678974,"(174.0147466659546, 0.9622883796691895, 198.17873215675354)",17705,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023391,2878897,0.3288829020281031,"(175.83215165138245, 0.9824342727661133, 201.53735280036926)",17900,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021174,2763585,0.6805812015914111,"(168.9163613319397, 0.89192795753479, 201.31553673744202)",1440732,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014625,2776084,0.6172374467055032,"(174.57723546028137, 1.0348446369171143, 203.90525460243225)",668982,2278,2268738,nan,nan,nan,nan,nan,nan,nan,0.6666666666666667,0.3753458589348682,0.14583333333333334,nan,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.75,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,1.0,0.37647801506656503,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.3749054206729079,0.0,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,0.0,nan,nan,nan,nan,nan,nan,nan
NC_012578,2892523,0.4783187549416202,"(177.39663934707642, 0.694591760635376, 203.56080889701843)",2892322,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007404,2909809,0.6606722296893026,"(181.71794867515564, 1.047682285308838, 208.4058017730713)",1335167,1619860,2345880,11960,2652482,nan,nan,nan,nan,nan,0.5535714285714285,0.5465761876259724,0.29009227878069827,0.25892857142857145,0.13852234840915184,nan,nan,nan,nan,nan,0.07142857142857142,0.10714285714285714,0.32142857142857145,0.32142857142857145,0.17857142857142858,nan,nan,nan,nan,nan,1.0,0.9670928282574079,0.4184107248525741,0.0,0.18669943553805263,nan,nan,nan,nan,nan,1.0,0.9692119222464814,0.4205298188416476,0.0,0.18881852952712613,nan,nan,nan,nan,nan,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857143,nan,nan,nan,nan,nan
NZ_CP024413,3202808,0.44646166738686804,"(182.66924405097961, 1.0412516593933105, 213.5682454109192)",3201140,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017256,641794,0.2565823301557821,"(43.38876795768738, 0.29147887229919434, 48.622589349746704)",449485,633401,nan,nan,nan,nan,nan,nan,nan,nan,0.6527777777777778,0.3472222222222222,nan,nan,nan,nan,nan,nan,nan,nan,0.1111111111111111,0.8888888888888888,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan
NC_002677,3268203,0.5779674640773538,"(189.7261040210724, 1.0111877918243408, 217.1321623325348)",2389,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014216,3097763,0.6028630983067459,"(188.2906997203827, 1.0649564266204834, 219.92226719856262)",2409364,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP014523,1696917,0.3880708366997325,"(99.97273015975952, 0.561805009841919, 114.04079031944275)",5910,736301,502423,1192217,nan,nan,nan,nan,nan,nan,0.5665112400917174,0.3949640727165007,0.342625743437512,0.34070464767616193,nan,nan,nan,nan,nan,nan,0.21739130434782608,0.391304347826087,0.30434782608695654,0.08695652173913043,nan,nan,nan,nan,nan,nan,0.7038260698121468,0.33905484825904547,0.0,1.0,nan,nan,nan,nan,nan,nan,1.0,0.5391522671946636,0.9971896304217122,0.0,nan,nan,nan,nan,nan,nan,0.3448275862068966,0.3103448275862069,0.06896551724137931,0.27586206896551724,nan,nan,nan,nan,nan,nan
NC_018529,3153284,0.6850505695015102,"(186.964617729187, 0.9808409214019775, 225.73726654052734)",3153225,547105,nan,nan,nan,nan,nan,nan,nan,nan,0.35,0.15,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan
NC_015460,2687335,0.39876866858802495,"(124.28388357162476, 0.16076111793518066, 134.4131736755371)",1899193,1723608,1314510,862301,nan,nan,nan,nan,nan,nan,0.5924603174603174,0.5546390392487541,0.38099165061013684,0.07103174603174603,nan,nan,nan,nan,nan,nan,0.3888888888888889,0.5,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,nan,nan,1.0,0.8150767454939537,0.38422141290908285,0.0,nan,nan,nan,nan,nan,nan,1.0,0.8145905226121739,0.3826023323886075,0.0,nan,nan,nan,nan,nan,nan,0.3142857142857143,0.2,0.2571428571428571,0.22857142857142856,nan,nan,nan,nan,nan,nan
NC_005364,1211703,0.239656087341535,"(73.87030553817749, 0.491316556930542, 83.02646040916443)",749653,549726,428744,268648,973950,1074305,133214,1210639,nan,nan,0.5441178963832142,0.5256410256410257,0.42762631968971715,0.2745473424408772,0.27453016039670686,0.1825919515735255,0.15688247181452605,0.1282051282051282,nan,nan,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.23076923076923078,0.15384615384615385,0.28205128205128205,nan,nan,0.8424097671333259,1.0,0.778916456362397,0.4863556539107457,0.43252750706750265,0.24913792000701726,0.2388624016168911,0.0,nan,nan,0.8468823312200436,1.0,0.7777426685503176,0.48362858764763483,0.43482390375009417,0.25046065551785396,0.23482133179505926,0.0,nan,nan,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.23076923076923078,nan,nan
NC_017832,3138747,0.6851026858807033,"(193.02158570289612, 0.9635028839111328, 230.6493616104126)",3138688,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002179,1229853,0.40572572494436326,"(80.85738205909729, 0.42603158950805664, 92.78597521781921)",1116371,1226615,nan,nan,nan,nan,nan,nan,nan,nan,0.55625,0.44375,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.125,0.875,nan,nan,nan,nan,nan,nan,nan,nan
NC_007510,3694126,0.6620505093762368,"(210.66553211212158, 1.4273011684417725, 234.84767198562622)",72905,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014718,822304,0.5970492664513367,"(54.559908866882324, 0.22537612915039062, 61.12078809738159)",72923,764928,148180,486274,nan,nan,nan,nan,nan,nan,0.30357142857142855,0.16071428571428573,0.017857142857142856,0.017857142857142856,nan,nan,nan,nan,nan,nan,0.21428571428571427,0.6428571428571429,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
NC_010118,245530,0.2244084225960168,"(10.079325437545776, 0.04805111885070801, 10.711083173751831)",51232,198330,93816,166561,120507,937,nan,nan,nan,nan,0.3310810810810811,0.08108108108108109,0.0472972972972973,0.02027027027027027,0.013513513513513514,0.006756756756756757,nan,nan,nan,nan,0.32432432432432434,0.32432432432432434,0.1891891891891892,0.08108108108108109,0.05405405405405406,0.02702702702702703,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
NC_011985,4005130,0.6033744223033959,"(215.5593400001526, 0.8166663646697998, 239.71877670288086)",3997131,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_002977,3304561,0.6358457295840506,"(203.94331550598145, 1.0727310180664062, 242.28252172470093)",3302596,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008730,3603686,0.6676294771520049,"(204.73775172233582, 1.2656643390655518, 243.73356318473816)",3598224,1764716,nan,nan,nan,nan,nan,nan,nan,nan,0.5454545454545454,0.4545454545454546,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
NC_009839,1628115,0.30541515802016445,"(104.83718061447144, 0.7314832210540771, 118.77670884132385)",1307872,208717,1449485,1620121,nan,nan,nan,nan,nan,nan,0.5269886363636364,0.4861624083736785,0.3456802458279945,0.2315340909090909,nan,nan,nan,nan,nan,nan,0.0625,0.0625,0.3125,0.5625,nan,nan,nan,nan,nan,nan,1.0,0.6385929178316023,0.5464741280196254,0.0,nan,nan,nan,nan,nan,nan,1.0,0.6299203520267479,0.5464741280196254,0.0,nan,nan,nan,nan,nan,nan,0.045454545454545456,0.22727272727272727,0.36363636363636365,0.36363636363636365,nan,nan,nan,nan,nan,nan
NC_019908,2555556,0.2791732992742088,"(134.5402431488037, 0.8191485404968262, 151.62535047531128)",1882604,1052332,2415988,nan,nan,nan,nan,nan,nan,nan,0.5284085908243064,0.3803030303030303,0.3787878787878788,nan,nan,nan,nan,nan,nan,nan,0.6,0.06666666666666667,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,0.5852622292642087,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.5647357703966528,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,0.36363636363636365,0.45454545454545453,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NZ_CP013467,3451669,0.6689613053858873,"(213.5524218082428, 1.0178329944610596, 253.54582929611206)",44467,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_007677,3551823,0.6621672870523109,"(214.20387482643127, 1.4698383808135986, 254.8686466217041)",11103,642556,nan,nan,nan,nan,nan,nan,nan,nan,0.725,0.275,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
NC_008358,3705021,0.6193028325615428,"(222.12552428245544, 1.049271583557129, 258.66967248916626)",2075720,3017867,1693273,3654894,1263325,362820,937491,nan,nan,nan,0.6113918874885703,0.485881669046489,0.4152157508112618,0.30742971853539686,0.16772651565926458,0.1069607810371862,0.09648513175394594,nan,nan,nan,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.25,nan,nan,nan,1.0,0.7970620297213096,0.7096744563138045,0.31347813412849274,0.3832896582717429,0.0,0.13594052701578374,nan,nan,nan,0.9076887620754936,1.0,0.6027036984463942,0.4919983157706705,0.25983862658753765,0.16269160899722965,0.0,nan,nan,nan,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,nan,nan,nan
NC_018406,964110,0.3158457022538922,"(66.8592791557312, 0.34333038330078125, 75.12242770195007)",3124,222359,866401,nan,nan,nan,nan,nan,nan,nan,0.178125,0.178125,0.14375,nan,nan,nan,nan,nan,nan,nan,0.3125,0.3125,0.375,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.4,0.4,0.2,nan,nan,nan,nan,nan,nan,nan
NZ_CP007535,3851648,0.3895335191585524,"(225.87188243865967, 1.2988243103027344, 261.1105499267578)",1137988,1845257,389565,2303463,60,3461946,3067389,nan,nan,nan,0.576567785584179,0.3921110532609904,0.3498018142033517,0.2876965719884426,0.26401758735189484,0.1503861609510441,0.09218058808222743,nan,nan,nan,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.11475409836065574,nan,nan,nan,1.0,0.6623397034642803,0.5943889302580678,0.41401298739305886,0.38329501716369296,0.1720623637662356,0.0,nan,nan,nan,1.0,0.6633254307350285,0.5937852794567181,0.4146291423509796,0.3823772057801862,0.17083018532027233,0.0,nan,nan,nan,0.15873015873015872,0.09523809523809523,0.06349206349206349,0.1746031746031746,0.14285714285714285,0.1111111111111111,0.25396825396825395,nan,nan,nan
NC_010676,3625999,0.6206201380640204,"(223.6345293521881, 1.1211891174316406, 262.5488955974579)",3382688,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014817,1315949,0.6036928482790747,"(90.09013843536377, 0.3857572078704834, 103.05019044876099)",1112141,122587,2962,230715,nan,nan,nan,nan,nan,nan,0.390625,0.0625,0.03125,0.015625,nan,nan,nan,nan,nan,nan,0.5625,0.25,0.125,0.0625,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
NC_013508,3760463,0.5973439972684215,"(226.04178285598755, 1.1045262813568115, 269.2153170108795)",3745477,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017028,1407796,0.3243140341356276,"(97.8437271118164, 0.4708390235900879, 108.32550096511841)",58348,234954,1281057,466918,1156738,809258,961840,nan,nan,nan,0.5818863595817054,0.48180485790316013,0.35581627473487404,0.3407457388092205,0.20410934535967212,0.13344894775620264,0.12933289307223125,nan,nan,nan,0.4090909090909091,0.3181818181818182,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,nan,nan,nan,0.976615041574908,0.6022903821330694,1.0,0.11063185805819852,0.7365000773634535,0.0,0.32340467020913566,nan,nan,nan,0.5970119014541077,0.9377817140563737,0.23987951900219195,1.0,0.0,0.33943842425365073,0.045024080763174955,nan,nan,nan,0.3448275862068966,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.034482758620689655,0.10344827586206896,0.10344827586206896,nan,nan,nan
NZ_CP021865,2116810,0.35481833513636085,"(138.87030601501465, 0.6792926788330078, 156.8975522518158)",2111391,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_023137,3776653,0.5962451408694418,"(226.83966779708862, 1.3839597702026367, 268.94566106796265)",2949735,3684429,nan,nan,nan,nan,nan,nan,nan,nan,0.7451923076923077,0.2548076923076923,nan,nan,nan,nan,nan,nan,nan,nan,0.23076923076923078,0.7692307692307693,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NC_012582,3024078,0.47779984510981527,"(177.36031007766724, 0.9632568359375, 206.61582922935486)",1743430,129549,nan,nan,nan,nan,nan,nan,nan,nan,0.5922619047619047,0.40773809523809523,nan,nan,nan,nan,nan,nan,nan,nan,0.08333333333333333,0.9166666666666666,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.2857142857142857,0.7142857142857143,nan,nan,nan,nan,nan,nan,nan,nan
