RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9,Prediction_oriC_0,Prediction_oriC_1,Prediction_oriC_2,Prediction_oriC_3,Prediction_oriC_4,Prediction_oriC_5,Prediction_oriC_6,Prediction_oriC_7,Prediction_oriC_8,Prediction_oriC_9
NC_020939,1044023,0.41300431120770326,"(175.23665809631348, 1.19832444190979, 197.70049333572388)",4,722277,nan,nan,nan,nan,nan,nan,nan,nan,0.5031085990284273,0.38433315670251966,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.6608409486004332,0.0014843185924073854,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,-1.172483840130071,1.009828304356545,nan,nan,nan,nan,nan,nan,nan,nan
NC_022439,1104552,0.41125813904641884,"(192.4003779888153, 0.7312498092651367, 212.88118362426758)",1104396,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007762,1177791,0.5734098834173466,"(195.79116344451904, 0.4404270648956299, 229.57556915283203)",978263,578909,1117489,nan,nan,nan,nan,nan,nan,nan,0.28758169934640526,0.24183006535947713,0.1372549019607843,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-1.1930819602914946,-1.2868802495213751,-1.0081428691949847,nan,nan,nan,nan,nan,nan,nan
NZ_CP008751,1185741,0.5734228638463206,"(200.08731746673584, 0.6929721832275391, 240.12037634849548)",1038235,638107,1177469,nan,nan,nan,nan,nan,nan,nan,0.28758169934640526,0.24183006535947713,0.1372549019607843,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-1.1930819602914946,-1.2868802495213751,-1.0081428691949847,nan,nan,nan,nan,nan,nan,nan
NZ_CP018479,1185068,0.5734016950926023,"(198.2384204864502, 0.8544018268585205, 235.8869616985321)",1037819,638177,1176991,nan,nan,nan,nan,nan,nan,nan,0.28758169934640526,0.24183006535947713,0.1372549019607843,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.058823529411764705,0.4117647058823529,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6666666666666666,0.0,nan,nan,nan,nan,nan,nan,nan,-1.1930819602914946,-1.2868802495213751,-1.0081428691949847,nan,nan,nan,nan,nan,nan,nan
NC_020968,1042560,0.4130361801718846,"(180.31925630569458, 0.5422220230102539, 199.83248138427734)",4,720628,nan,nan,nan,nan,nan,nan,nan,nan,0.503839696951529,0.38411283137703905,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.6630342423697382,0.0008233426159657276,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,-1.1796974027176441,1.003405766039946,nan,nan,nan,nan,nan,nan,nan,nan
NC_017362,1624644,0.38916341056871534,"(247.190110206604, 1.695479393005371, 276.3231999874115)",563669,1553576,133663,985430,822574,1260344,nan,nan,nan,nan,0.37920398261883076,0.3591798476134838,0.30780729859387607,0.2011041839966213,0.19482967419269973,0.19482967419269973,nan,nan,nan,nan,0.36,0.4,0.04,0.04,0.08,0.08,nan,nan,nan,nan,0.5423178302094336,0.6481277781345693,0.6481277781345693,0.35743019904868745,0.35743019904868745,0.35743019904868745,nan,nan,nan,nan,0.23529411764705882,0.23529411764705882,0.029411764705882353,0.20588235294117646,0.14705882352941177,0.14705882352941177,nan,nan,nan,nan,-1.0371569813342498,-1.0234631314472304,-1.5674935810921165,-1.0195157226059601,-1.0373643602387697,-1.0373643602387697,nan,nan,nan,nan
NZ_LT605586,1296428,0.5706232818174245,"(213.81110286712646, 1.2097549438476562, 243.2894468307495)",1088247,3090,869365,nan,nan,nan,nan,nan,nan,nan,0.8095238095238096,0.4094360910270853,0.047619047619047616,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.42857142857142855,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,1.0,0.7997368445098272,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,1.0194286884130186,-1.2753126461507032,-1.031971305106027,nan,nan,nan,nan,nan,nan,nan
NZ_CP011127,1461973,0.4694245379360631,"(258.77051615715027, 1.250645399093628, 300.9614689350128)",1211,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_014014,934379,0.2695373076663752,"(130.53809237480164, 0.3739135265350342, 139.92715740203857)",10921,123908,696999,374285,505239,nan,nan,nan,nan,nan,0.4242979242979243,0.4181155553954447,0.3394409539648233,0.15327185748623354,0.10683760683760683,nan,nan,nan,nan,nan,0.11904761904761904,0.21428571428571427,0.3333333333333333,0.16666666666666666,0.16666666666666666,nan,nan,nan,nan,nan,1.0,0.7323686442083122,0.45422029779190576,0.13930275194588015,0.0,nan,nan,nan,nan,nan,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,nan,nan,nan,nan,nan,-0.7902328208316183,-1.350706772769251,-1.0668899752500645,-1.019342344450508,-1.0159972110855913,nan,nan,nan,nan,nan
NZ_CP016779,1161863,0.40218425063884466,"(152.6792984008789, 0.35733819007873535, 172.58261156082153)",1145698,1001880,199571,395465,695713,nan,nan,nan,nan,nan,0.7910757862289796,0.26825141464379615,0.26225929280358556,0.11766225037977263,0.0422575471043537,nan,nan,nan,nan,nan,0.625,0.0625,0.0625,0.125,0.125,nan,nan,nan,nan,nan,0.9982273586869389,0.6797542439313885,0.5992778784107567,0.16548675113931788,0.0017726413130610963,nan,nan,nan,nan,nan,0.75,0.125,0.125,0.0,0.0,nan,nan,nan,nan,nan,1.0193713817967156,-1.0240431866680746,-1.0657360392882973,-1.0451041398872016,-1.0327974633209758,nan,nan,nan,nan,nan
NC_017359,1560342,0.39117385803881455,"(164.75929617881775, 0.3998985290527344, 179.34350609779358)",1471188,1020130,866811,1324541,125397,534930,nan,nan,nan,nan,0.3964398028366192,0.3914272715082984,0.2560889256436368,0.24021590977062093,0.20875018444261284,0.1770041526965811,nan,nan,nan,nan,0.47368421052631576,0.3157894736842105,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,nan,nan,nan,nan,0.5727780551263991,0.5727780551263991,0.5727780551263991,0.5727780551263991,0.35933326009475586,0.35933326009475586,nan,nan,nan,nan,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.09523809523809523,0.21428571428571427,0.11904761904761904,nan,nan,nan,nan,-0.9684802882802339,-1.0340330357507534,-1.084299835071989,-1.187857222191817,-1.0280909501152573,-1.0638592263599387,nan,nan,nan,nan
NZ_CP016028,1848756,0.4208689518789932,"(232.68620800971985, 0.5535285472869873, 259.5500679016113)",88184,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_012815,1938483,0.6048203672665687,"(271.24926257133484, 0.503028154373169, 303.4516272544861)",3738,530645,nan,nan,nan,nan,nan,nan,nan,nan,0.8535232523992548,0.14647674760074536,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan,0.9980697571977639,0.0019302428022360818,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0002598870076769,-1.0151991446462896,nan,nan,nan,nan,nan,nan,nan,nan
NC_022584,1992567,0.4212234770524655,"(251.147873878479, 0.7295196056365967, 276.9095377922058)",1525813,514312,nan,nan,nan,nan,nan,nan,nan,nan,0.9188077496288664,0.0811922503711336,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9992803917437421,0.000719608256257942,nan,nan,nan,nan,nan,nan,nan,nan,0.8571428571428571,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,nan,1.0444127197620796,-1.0212039181341206,nan,nan,nan,nan,nan,nan,nan,nan
NC_012891,2106340,0.39577133796063313,"(273.5137062072754, 0.6225309371948242, 302.91172313690186)",2104356,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006819,1845495,0.3905889747737057,"(201.05356693267822, 0.4758570194244385, 218.0627019405365)",190843,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016391,2090292,0.35437919678207636,"(232.04806065559387, 0.6463150978088379, 253.32918167114258)",1116,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP014596,1893821,0.3854376944811574,"(232.19005632400513, 0.429516077041626, 258.34924602508545)",5091,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022239,2233640,0.38234406618792643,"(275.13877058029175, 0.5380454063415527, 306.5648992061615)",2798,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010742,2122487,0.5715888954796896,"(221.54839754104614, 0.5017235279083252, 243.87830638885498)",2007364,45289,1614799,nan,nan,nan,nan,nan,nan,nan,0.5506356257681279,0.5202348337430015,0.20893183292366516,nan,nan,nan,nan,nan,nan,nan,0.5625,0.0625,0.375,nan,nan,nan,nan,nan,nan,nan,0.8394068773043835,0.9982045012290045,0.0017954987709954962,nan,nan,nan,nan,nan,nan,nan,0.25,0.25,0.5,nan,nan,nan,nan,nan,nan,nan,-0.6293393885425482,-0.9997145554482527,-1.0224122320736067,nan,nan,nan,nan,nan,nan,nan
NZ_AP012323,2211039,0.6266488288989928,"(248.87580132484436, 0.546194314956665, 274.3382432460785)",2210284,217167,1801085,625940,1390350,837935,1145282,nan,nan,nan,0.636935369999789,0.3410084329424315,0.3063373374978307,0.19031360365895586,0.1513513914323232,0.12040528062477417,0.013639342643889206,nan,nan,nan,0.36,0.12,0.12,0.12,0.2,0.04,0.04,nan,nan,nan,0.9990819720683324,0.7995770229652255,0.6155637366314233,0.41645805235617794,0.23060589843490065,0.21776756601225356,0.0009180279316676199,nan,nan,nan,0.5517241379310345,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.034482758620689655,0.0,nan,nan,nan,1.4937745346809264,-1.0343409923376479,-1.0247253651708244,-1.0553186644772135,-1.000337512830641,-1.0128657930241909,-1.0042698731284228,nan,nan,nan
NZ_CP014341,2335383,0.5217889314086811,"(233.53977465629578, 0.5085816383361816, 263.92163586616516)",2334310,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP014680,2277985,0.38120312469133905,"(253.0148482322693, 0.4855842590332031, 281.2691788673401)",2277960,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017711,2337090,0.5218113123585313,"(185.68344020843506, 0.4253671169281006, 214.3908998966217)",2336017,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020356,2339255,0.5219354025106284,"(218.14518189430237, 0.4989781379699707, 244.5031397342682)",2763,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020564,2759512,0.32851098310135995,"(301.59259486198425, 0.5071883201599121, 331.7162368297577)",12965,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020557,2776517,0.38110985814241366,"(301.702290058136, 0.7104625701904297, 335.75083565711975)",2775536,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014113,2583619,0.33296124544679384,"(289.4070677757263, 0.5452766418457031, 321.35374188423157)",515534,1370411,nan,nan,nan,nan,nan,nan,nan,nan,0.8505151069434014,0.14948489305659865,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.125,nan,nan,nan,nan,nan,nan,nan,nan,0.9991259659914944,0.0008740340085056086,nan,nan,nan,nan,nan,nan,nan,nan,0.6774193548387096,0.3225806451612903,nan,nan,nan,nan,nan,nan,nan,nan,1.0523269222521874,-1.0042197620214504,nan,nan,nan,nan,nan,nan,nan,nan
NC_022442,2789538,0.32852680264617296,"(314.75379633903503, 0.647559404373169, 348.19205594062805)",28405,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013953,2955147,0.32959781696138973,"(296.8025116920471, 0.5982382297515869, 331.63443541526794)",9400,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014623,2558858,0.4088351131637629,"(247.08924198150635, 0.6325747966766357, 275.7327265739441)",2208647,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014998,2342237,0.5215949538838298,"(220.15931630134583, 0.5457398891448975, 249.06699013710022)",2341164,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014890,2548351,0.4090417685789752,"(238.00711822509766, 0.39417052268981934, 266.43440556526184)",2195039,815,226061,nan,nan,nan,nan,nan,nan,nan,0.6777713273573528,0.3812294624875743,0.07128654425705462,nan,nan,nan,nan,nan,nan,nan,0.47368421052631576,0.47368421052631576,0.05263157894736842,nan,nan,nan,nan,nan,nan,nan,0.9996297715457426,0.390004176936407,0.0012280538237954275,nan,nan,nan,nan,nan,nan,nan,0.56,0.28,0.16,nan,nan,nan,nan,nan,nan,nan,1.4670195914714474,-1.145019053272649,-1.014665962063419,nan,nan,nan,nan,nan,nan,nan
NZ_CP010309,2582931,0.3584478253580913,"(209.44111514091492, 0.6242544651031494, 242.6646523475647)",2579345,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018486,2126353,0.5715038848206295,"(158.72676849365234, 0.5143799781799316, 180.29605078697205)",2010949,45289,1619068,nan,nan,nan,nan,nan,nan,nan,0.5503895285971667,0.5202343186644144,0.20893234800225224,nan,nan,nan,nan,nan,nan,nan,0.5625,0.0625,0.375,nan,nan,nan,nan,nan,nan,nan,0.8386685857915002,0.9982029559932432,0.0017970440067567317,nan,nan,nan,nan,nan,nan,nan,0.25,0.25,0.5,nan,nan,nan,nan,nan,nan,nan,-0.6302533810788598,-0.9997234482579858,-1.0224076367309474,nan,nan,nan,nan,nan,nan,nan
NZ_CP014432,2915434,0.3279151577432382,"(275.34365224838257, 0.5780916213989258, 307.9073371887207)",13131,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019595,2790204,0.3291895502981144,"(280.2658932209015, 0.6502611637115479, 315.16905903816223)",24455,2095641,nan,nan,nan,nan,nan,nan,nan,nan,0.7799656442521304,0.2200343557478696,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan,0.9988712917307502,0.001128708269249823,nan,nan,nan,nan,nan,nan,nan,nan,0.6410256410256411,0.358974358974359,nan,nan,nan,nan,nan,nan,nan,nan,1.0060559072326276,-1.0578797018743282,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020773,2533115,0.37730936021459743,"(230.81048226356506, 0.6014301776885986, 264.0901417732239)",1306782,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017358,1635449,0.3886376157251006,"(94.82614731788635, 0.34914255142211914, 108.9778368473053)",1564576,214043,539172,1090197,789547,1389460,946414,nan,nan,nan,0.3780450269159577,0.299341323212254,0.2792795948171923,0.24369873656324822,0.23289626742744574,0.17816517227911086,0.1603654032299149,nan,nan,nan,0.4166666666666667,0.125,0.125,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.041666666666666664,nan,nan,nan,0.6063573029700953,0.6063573029700953,0.6063573029700953,0.36535546894900395,0.36535546894900395,0.36535546894900395,0.40023625757807324,nan,nan,nan,0.1111111111111111,0.14814814814814814,0.24074074074074073,0.16666666666666666,0.16666666666666666,0.09259259259259259,0.07407407407407407,nan,nan,nan,-1.024887870666448,-1.0056193385995877,-1.1013418142017466,-1.0395367470805619,-1.0641224895911998,-1.113164535268667,-1.193767933604449,nan,nan,nan
NZ_CP004350,3113488,0.5568677316244675,"(288.4090836048126, 0.7138478755950928, 322.9152991771698)",4009,2824515,284905,2002134,nan,nan,nan,nan,nan,nan,0.7049261833668933,0.4082308006836695,0.2997810315768837,0.0824512676134989,nan,nan,nan,nan,nan,nan,0.6470588235294118,0.23529411764705882,0.058823529411764705,0.058823529411764705,nan,nan,nan,nan,nan,nan,0.998969726571268,0.7393982844039497,0.7467695653188864,0.0010302734287319648,nan,nan,nan,nan,nan,nan,0.46875,0.25,0.09375,0.1875,nan,nan,nan,nan,nan,nan,1.1836118310862025,-1.378076297025161,-1.0485011846789272,-1.0161560492236683,nan,nan,nan,nan,nan,nan
NZ_CP012976,2749822,0.3282008799114997,"(237.1773397922516, 0.749093770980835, 271.31106901168823)",16568,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020019,2802697,0.32948513521083445,"(263.6306462287903, 0.7361161708831787, 299.72484159469604)",28901,953635,nan,nan,nan,nan,nan,nan,nan,nan,0.7469345301270907,0.2530654698729094,nan,nan,nan,nan,nan,nan,nan,nan,0.6363636363636364,0.36363636363636365,nan,nan,nan,nan,nan,nan,nan,nan,0.9991767961228987,0.0008232038771013306,nan,nan,nan,nan,nan,nan,nan,nan,0.6052631578947368,0.39473684210526316,nan,nan,nan,nan,nan,nan,nan,nan,1.091720803050669,-1.1275721582428853,nan,nan,nan,nan,nan,nan,nan,nan
NC_017312,2988673,0.37477703315150235,"(249.9277012348175, 0.8498501777648926, 283.82720851898193)",413721,2573,nan,nan,nan,nan,nan,nan,nan,nan,0.7883075973471453,0.2116924026528546,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan,0.9982561253747695,0.0017438746252305126,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,1.0041553687217322,-1.0505681868495182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016537,3424893,0.40051119845203925,"(308.74779438972473, 0.8560671806335449, 348.42415738105774)",3342,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9999320490793897,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015207,3353765,0.4121612575717142,"(264.732049703598, 0.5068981647491455, 287.8985905647278)",1872002,2167102,2746643,3314446,nan,nan,nan,nan,nan,nan,0.6570299711575873,0.36000161601798925,0.23078231986624495,0.1573639682363521,nan,nan,nan,nan,nan,nan,0.5625,0.0625,0.0625,0.3125,nan,nan,nan,nan,nan,nan,0.9994990043818528,0.8129593935085131,0.40257423232600753,0.0005009956181472042,nan,nan,nan,nan,nan,nan,0.4090909090909091,0.20454545454545456,0.22727272727272727,0.1590909090909091,nan,nan,nan,nan,nan,nan,1.1768124229504826,-1.1608576970553317,-1.0367255427232331,-1.0364740875815253,nan,nan,nan,nan,nan,nan
